,dateHourMinute,adMatchedQuery,city,screenResolution,browser,operatingSystem,mobileDeviceInfo,adSlot,adMatchType,impressions,adClicks,adCost,pageviews,timeOnPage,ctr,screenResolutionDist,adMatchedQueryLenDist,hasFarmaOnQuery
13288,2020-05-21 10:50:00,farmácia pague menos 24 horas entrega a domicilio em olinda,Olinda,412x915,Samsung Internet,Android,Samsung SM-A705MN Galaxy A70,Google search: Top,Broad match,1.0,1.0,0.14,5.0,200.0,1.0,x-small,long,True
13289,2020-05-21 11:01:00,lambedo,Olinda,360x640,Chrome,Android,Motorola XT1033 Moto G,Search partners: Top,Broad match,,1.0,,1.0,288.2,,x-small,very short,False
13290,2020-05-21 13:36:00,comprar annitta em olinda,Recife,360x740,Samsung Internet,Android,Samsung SM-J600GT Galaxy On6,Google search: Top,Broad match,1.0,1.0,,5.0,71.0,1.0,x-small,short,False
13291,2020-05-21 15:34:00,aripiprazol preço pague menos,Recife,360x640,Chrome,Android,Samsung SM-G570M Galaxy J5 Prime,Google search: Other,Phrase match,1.0,1.0,,4.0,17.0,1.0,x-small,short,False
13292,2020-05-21 15:41:00,dalacin tópico comprar,Olinda,360x756,Chrome,Android,Motorola Moto G7 Play,Google search: Other,Broad match,1.0,,0.24,2.0,8.0,,x-small,short,False
13293,2020-05-21 15:55:00,farmarcias deliveru sitio novo olinda,Olinda,412x846,Chrome,Android,Samsung SM-J810M Galaxy J8,Google search: Top,Broad match,1.0,1.0,0.12,2.0,17.0,1.0,x-small,medium,True
13294,2020-05-21 16:57:00,farmacia que entrega em olinda,Olinda,360x720,Chrome,Android,Motorola Moto G6 Plus,Google search: Top,Phrase match,1.0,1.0,,1.0,288.2,1.0,x-small,short,True
13295,2020-05-21 17:28:00,farmacia com entrega em olinda,Olinda,412x892,Samsung Internet,Android,Samsung SM-A307GT Galaxy A30s,Google search: Top,Phrase match,,1.0,0.11,3.0,245.0,,x-small,short,True
13296,2020-05-21 17:48:00,termômetro de testa farmacia,Recife,360x740,Chrome,Android,Samsung SM-J600GT Galaxy On6,Google search: Other,Broad match,1.0,1.0,0.11,4.0,18.0,1.0,x-small,short,True
13297,2020-05-21 17:53:00,comprar annitta em olinda,Recife,360x740,Samsung Internet,Android,Samsung SM-J600GT Galaxy On6,Google search: Top,Broad match,1.0,1.0,,1.0,288.2,1.0,x-small,short,False
13298,2020-05-21 18:52:00,farmácias que entregam remédio aqui em olinda,Recife,360x640,Chrome,Android,Motorola Moto G5,Google search: Top,Broad match,1.0,1.0,0.14,4.0,14.0,1.0,x-small,medium,True
13299,2020-05-21 19:01:00,farmacia pague menos,Recife,412x869,Chrome,Android,Samsung SM-A105M Galaxy A10,Google search: Top,Exact match,,1.0,0.11,1.0,288.2,,x-small,short,True
13300,2020-05-21 19:20:00,o que é bom para parar de se coçar,Olinda,480x800,Android Browser,Android,Samsung GT-I9082 Galaxy Grand Duos,Search partners: Top,Broad match,1.0,1.0,0.11,1.0,288.2,1.0,x-small,medium,False
13301,2020-05-21 19:23:00,farmácia que faz entrega em olinda,Olinda,360x640,Chrome,Android,Xiaomi Redmi Note 4,Google search: Top,Broad match,1.0,1.0,,2.0,6.0,1.0,x-small,medium,True
13302,2020-05-21 19:45:00,farmacia jardim brasil 2,Olinda,412x892,Chrome,Android,Samsung SM-A205G Galaxy A20,Google search: Other,Broad match,1.0,1.0,0.12,5.0,47.0,1.0,x-small,short,True
13303,2020-05-21 20:26:00,albendazol comprimidos 200 mg,Recife,412x869,Chrome,Android,Motorola moto g(8) plus,Google search: Other,Phrase match,,1.0,,11.0,685.0,,x-small,short,False
13304,2020-05-21 20:28:00,farmácia em olinda que faz entrega,Olinda,375x667,Safari,iOS,Apple iPhone,Google search: Top,Broad match,1.0,1.0,,2.0,7.0,1.0,x-small,medium,True
13305,2020-05-21 20:37:00,cha desinchá vende em farmacia,Olinda,412x892,Chrome,Android,Samsung SM-A307GT Galaxy A30s,Google search: Other,Broad match,1.0,1.0,,3.0,14.0,1.0,x-small,short,True
13306,2020-05-21 20:55:00,termômetro de testa farmacia,Olinda,360x740,Chrome,Android,Samsung SM-J600GT Galaxy On6,Google search: Other,Broad match,1.0,1.0,0.11,1.0,288.2,1.0,x-small,short,True
13307,2020-05-21 21:23:00,reparil onde encontrar,Recife,360x756,Chrome,Android,Motorola Moto G7 Play,Google search: Other,Broad match,1.0,,,2.0,10.0,,x-small,short,False
13308,2020-05-21 21:24:00,qual o remédio para guardar e ler ela,Olinda,360x640,Chrome,Android,LG LM-X210 Aristo 2,Search partners: Top,Broad match,1.0,1.0,,1.0,288.2,1.0,x-small,medium,False
13309,2020-05-21 22:07:00,comprar franol,Olinda,360x720,Chrome,Android,Motorola Moto G6 Play,Google search: Other,Broad match,1.0,1.0,,4.0,69.0,1.0,x-small,very short,False
13310,2020-05-22 07:35:00,farmacia flor da laranjeira olinda,Olinda,360x640,Chrome,Android,LG K350 K8,Google search: Other,Broad match,,1.0,,6.0,45.0,,x-small,medium,True
13311,2020-05-22 10:31:00,farmacia independente,Recife,601x962,Chrome,Android,Dell 3830 Venue 8,Google search: Top,Exact match,,1.0,0.13,5.0,102.0,,small,short,True
13312,2020-05-22 12:29:00,imecap hair farmacia de olinda,Olinda,360x640,Chrome,Android,LG LG-M320 X Power 2,Google search: Top,Broad match,1.0,1.0,,3.0,20.0,1.0,x-small,short,True
13313,2020-05-22 12:37:00,farmacia entrega olinda,Olinda,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Top,Phrase match,1.0,1.0,,4.0,64.0,1.0,x-small,short,True
13314,2020-05-22 12:46:00,cisteamina 5 farmacia,Olinda,360x640,Chrome,Android,Motorola Moto Z2 Play,Google search: Other,Broad match,1.0,1.0,,4.0,45.0,1.0,x-small,short,True
13315,2020-05-22 15:24:00,farmacias que faz entrega em olinda,Recife,320x569,Chrome,Android,Samsung SM-G610M Galaxy J7 Prime,Google search: Top,Broad match,1.0,1.0,0.14,3.0,234.0,1.0,x-small,medium,True
13316,2020-05-22 15:35:00,uno ciclo genérico faz o mesmo efeito,Olinda,360x640,Chrome,Android,Motorola Moto E (4) Plus,Google search: Other,Phrase match,1.0,,,4.0,39.0,,x-small,medium,False
13317,2020-05-22 15:38:00,em olinda farmácia veterinária delivery que venda ivomec,Recife,360x640,Chrome,Android,Samsung SM-G610M Galaxy J7 Prime,Google search: Top,Phrase match,,1.0,0.12,3.0,18.0,,x-small,long,True
13318,2020-05-22 16:04:00,fralda bigfral plus g na farmacia extrafarma,Recife,360x640,Chrome,Android,Asus Z017DC Zenfone 3 ZE520KL,Google search: Other,Broad match,,1.0,0.12,3.0,22.0,,x-small,medium,True
13319,2020-05-22 16:39:00,comprar dermaroller farmacia,Olinda,360x720,Chrome,Android,Asus X00TDB Zenfone Max Pro (M1) ZB601KL,Google search: Other,Phrase match,,1.0,,2.0,6.0,,x-small,short,True
13320,2020-05-22 17:01:00,farmacia santa maria produtos,Paulista,360x756,Chrome,Android,Motorola Moto G7 Play,Google search: Top,Phrase match,1.0,1.0,0.11,8.0,328.0,1.0,x-small,short,True
13321,2020-05-22 17:22:00,farmacia na cohab que entregue em domicilio,Recife,424x753,Chrome,Android,LG LG-M250 K10 2017,Google search: Top,Broad match,1.0,,0.2,4.0,45.0,,x-small,medium,True
13322,2020-05-22 18:11:00,drogasil delivery olinda,Olinda,360x720,Chrome,Android,Motorola Moto E6 Play,Google search: Other,Phrase match,1.0,1.0,,1.0,288.2,1.0,x-small,short,False
13323,2020-05-22 18:22:00,farmácia com delivery em olinda pernambuco,Recife,360x640,Chrome,Android,Motorola Moto Z2 Play,Google search: Top,Broad match,1.0,1.0,,3.0,18.0,1.0,x-small,medium,True
13324,2020-05-22 19:21:00,farmácia em olinda que faz entrega,Olinda,377x795,Chrome,Android,Motorola Moto G8 Play,Google search: Top,Broad match,,,0.2,6.0,226.0,1.0,x-small,medium,True
13325,2020-05-22 19:41:00,farmacia,Sao Lourenco da Mata,360x640,Samsung Internet,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Top,Exact match,,1.0,0.14,1.0,288.2,,x-small,very short,True
13326,2020-05-22 21:16:00,farmacia pague menos,Olinda,320x570,Chrome,Android,Asus KB500KG Zenfone GO,Search partners: Other,Exact match,,1.0,,1.0,288.2,,x-small,short,True
13327,2020-05-22 21:23:00,remédio para inflamação do ouvido,Olinda,360x720,Chrome,Android,Motorola Moto G6 Play,Search partners: Top,Phrase match,1.0,1.0,,2.0,9.0,1.0,x-small,short,False
13328,2020-05-22 21:33:00,termômetro digital pague menos,Paulista,393x851,Chrome,Android,Xiaomi Redmi Note 8,Google search: Other,Phrase match,1.0,1.0,,2.0,6.0,1.0,x-small,short,False
13329,2020-05-22 21:41:00,ácido bórico farmácia,Olinda,360x640,Chrome,Android,Samsung SM-J510MN Galaxy J5 (2016),Google search: Other,Phrase match,1.0,1.0,,1.0,288.2,1.0,x-small,short,True
13330,2020-05-23 08:40:00,farmácia em olinda que faz entrega grátis,Olinda,320x569,Chrome,Android,Motorola Moto G5,Google search: Top,Broad match,1.0,1.0,0.14,3.0,127.0,1.0,x-small,medium,True
13331,2020-05-23 09:44:00,entrega pague menos olinda,Recife,375x667,Safari,iOS,Apple iPhone,Google search: Top,Phrase match,,,0.28,7.0,143.0,1.0,x-small,short,False
13332,2020-05-23 11:09:00,drogaria são paulo olinda,Olinda,412x823,Chrome,Android,LG LM-X420 K12 Plus,Google search: Other,Phrase match,1.0,1.0,0.15,7.0,168.0,1.0,x-small,short,False
13333,2020-05-23 11:59:00,farmacia pague menos em rio doce pe,Olinda,360x720,Chrome,Android,Motorola Moto G6 Plus,Google search: Other,Phrase match,1.0,1.0,0.12,2.0,41.0,1.0,x-small,medium,True
13334,2020-05-23 12:00:00,farmacia pague menos em rio doce pe,Olinda,360x720,Chrome,Android,Motorola Moto G6 Plus,Google search: Other,Phrase match,1.0,1.0,0.12,7.0,215.0,1.0,x-small,medium,True
13335,2020-05-23 12:06:00,farmácias e drogarias em olinda pe,Olinda,360x720,Chrome,Android,Motorola Moto G6 Plus,Search partners: Other,Broad match,1.0,1.0,,5.0,73.0,1.0,x-small,medium,True
13336,2020-05-23 12:25:00,farmacias,Paulista,393x699,Chrome,Android,Xiaomi Mi Note 2,Google search: Other,Broad match,1.0,1.0,,5.0,44.0,1.0,x-small,very short,True
13337,2020-05-23 12:56:00,farmacia em olinda que fazem entrega a domicilio,Olinda,412x892,Chrome,Android,Samsung SM-A305GT Galaxy A30,Google search: Top,Broad match,1.0,1.0,,2.0,7.0,1.0,x-small,medium,True
13338,2020-05-23 13:51:00,acetilcisteína obde comorar em olinda,Recife,360x640,Chrome,Android,Motorola Moto G (4) Moto G4,Google search: Other,Broad match,1.0,1.0,0.12,7.0,83.0,1.0,x-small,medium,False
13339,2020-05-23 13:56:00,farmácias e drogarias em olinda pe,Recife,320x569,Chrome,Android,Motorola Moto E(4),Search partners: Other,Phrase match,1.0,1.0,,1.0,288.2,1.0,x-small,medium,True
13340,2020-05-23 14:16:00,farmácias em olinda pe,Recife,320x569,Chrome,Android,Motorola Moto E(4),Google search: Top,Broad match,,1.0,0.12,1.0,288.2,,x-small,short,True
13341,2020-05-23 15:14:00,site dos remédios ltp elite,Olinda,360x640,Chrome,Android,Motorola Moto E (4) Plus,Search partners: Top,Broad match,1.0,1.0,,4.0,26.0,1.0,x-small,short,False
13342,2020-05-23 15:25:00,farmacia peixinhos fez entrega gratis,Olinda,360x640,Chrome,Android,LG LG-M320 X Power 2,Google search: Top,Broad match,1.0,1.0,0.13,2.0,6.0,1.0,x-small,medium,True
13343,2020-05-23 16:21:00,pomada curatec hidrogel em olinda,Abreu e Lima,412x869,Chrome,Android,Motorola Moto One Macro,Google search: Top,Broad match,1.0,1.0,0.15,3.0,32.0,1.0,x-small,short,False
13344,2020-05-23 16:54:00,farmácia delivery,Olinda,360x720,Chrome,Android,Motorola Moto G6 Plus,Google search: Top,Broad match,1.0,1.0,0.13,4.0,50.0,1.0,x-small,very short,True
13345,2020-05-23 16:59:00,inflamação nos tendoes dos pes,Olinda,412x892,Samsung Internet,Android,Samsung SM-A205G Galaxy A20,Search partners: Top,Phrase match,1.0,1.0,0.12,2.0,103.0,1.0,x-small,short,False
13346,2020-05-23 17:00:00,inflamação nos tendoes dos pes,Olinda,412x892,Samsung Internet,Android,Samsung SM-A205G Galaxy A20,Search partners: Top,Phrase match,1.0,1.0,0.12,4.0,10.0,1.0,x-small,short,False
13347,2020-05-23 17:54:00,delivery farmacia olinda,Olinda,412x846,Chrome,Android,Samsung SM-J610G Galaxy J6+,Google search: Top,Broad match,,,0.2484,3.0,140.0,1.0,x-small,short,True
13348,2020-05-23 18:19:00,farmácia em olinda que faz entrega,Olinda,360x640,Chrome,Android,Lenovo Moto G (5S),Google search: Top,Broad match,1.0,1.0,0.12,6.0,73.0,1.0,x-small,medium,True
13349,2020-05-23 18:27:00,sa de epsom farmacia olinda,Recife,375x667,Chrome,iOS,Apple iPhone,Google search: Top,Broad match,1.0,1.0,0.1284,1.0,288.2,1.0,x-small,short,True
13350,2020-05-23 19:07:00,pague menos de olinda,Olinda,360x756,Chrome,Android,Motorola Moto G7 Play,Google search: Top,Phrase match,1.0,,0.26,5.0,535.0,,x-small,short,False
13351,2020-05-23 19:11:00,farmacia em olinda entrega a domicilio,Recife,414x736,Safari,iOS,Apple iPhone,Google search: Top,Broad match,1.0,1.0,0.1391,1.0,288.2,1.0,x-small,medium,True
13352,2020-05-23 19:38:00,entrega farmacia,Recife,412x869,Samsung Internet,Android,Samsung SM-A105M Galaxy A10,Google search: Top,Exact match,1.0,1.0,0.15,2.0,8.0,1.0,x-small,very short,True
13353,2020-05-23 19:46:00,farmacia 24 horas olinda entrega domicilio,Olinda,892x412,Chrome,Android,Samsung SM-A205G Galaxy A20,Google search: Top,Broad match,1.0,1.0,0.12,1.0,288.2,1.0,x-small,medium,True
13354,2020-05-23 20:08:00,farmacia com entrega em olinda,Olinda,375x667,Safari,iOS,Apple iPhone,Google search: Top,Phrase match,1.0,1.0,0.13,2.0,7.0,1.0,x-small,short,True
13355,2020-05-23 20:33:00,ultrafarma olinda,Olinda,412x892,Chrome,Android,Samsung SM-A205G Galaxy A20,Google search: Top,Broad match,1.0,1.0,0.13,1.0,288.2,1.0,x-small,very short,True
13356,2020-05-23 21:28:00,pague menos delivery,Olinda,351x740,Chrome,Android,Motorola Moto G7 Power,Google search: Top,Phrase match,,1.0,0.12,2.0,7.0,,x-small,short,False
13357,2020-05-24 08:51:00,pantogar farmacia pague menos,Paulista,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Other,Broad match,1.0,1.0,,2.0,7.0,1.0,x-small,short,True
13358,2020-05-24 11:03:00,farmacias,Olinda,412x915,Chrome,Android,Samsung SM-A715F Galaxy A71,Google search: Top,Exact match,1.0,1.0,0.13,3.0,17.0,1.0,x-small,very short,True
13359,2020-05-24 11:41:00,farmacias que aceitam cartao virtual,Paulista,360x640,Chrome,Android,Samsung SM-G610M Galaxy J7 Prime,Google search: Top,Phrase match,1.0,1.0,,2.0,9.0,1.0,x-small,medium,True
13360,2020-05-24 11:46:00,farmacia entrega gratis,Olinda,375x667,Safari,iOS,Apple iPhone,Google search: Top,Broad match,1.0,1.0,,4.0,32.0,1.0,x-small,short,True
13361,2020-05-24 12:06:00,farmacia olinda bairro novo entrega,Olinda,360x640,Chrome,Android,Samsung SM-G570M Galaxy J5 Prime,Google search: Top,Broad match,1.0,1.0,0.15,2.0,8.0,1.0,x-small,medium,True
13362,2020-05-24 14:35:00,farmacias delivery olinda,Olinda,360x756,Chrome,Android,Motorola Moto G7 Play,Google search: Top,Phrase match,1.0,1.0,0.15,4.0,59.0,1.0,x-small,short,True
13363,2020-05-24 15:24:00,entrega de medicamento em casa,Recife,320x640,Chrome,Android,Motorola moto E5 play,Google search: Top,Broad match,1.0,,0.3,6.0,71.0,,x-small,short,False
13364,2020-05-24 15:59:00,farmácia 24 horas entrega em domicílio,Paulista,360x720,Chrome,Android,Motorola Moto E6 Play,Google search: Top,Broad match,1.0,1.0,0.12,2.0,96.0,1.0,x-small,medium,True
13365,2020-05-24 16:00:00,farmácia 24 horas entrega em domicílio,Paulista,360x720,Chrome,Android,Motorola Moto E6 Play,Google search: Top,Broad match,1.0,1.0,0.12,3.0,24.0,1.0,x-small,medium,True
13366,2020-05-24 16:57:00,farmácia santa maria,Olinda,360x760,Chrome,Android,Samsung SM-A105M Galaxy A10,Google search: Top,Broad match,1.0,1.0,0.15,1.0,288.2,1.0,x-small,short,True
13367,2020-05-24 17:36:00,farmacias q faz entrega em olinda,Paulista,412x846,Chrome,Android,Samsung SM-J415G Galaxy J4+,Google search: Top,Broad match,1.0,,0.207,1.0,288.2,,x-small,short,True
13368,2020-05-24 17:41:00,farmacia para entrega em domicílio em olinda,Olinda,360x740,Chrome,Android,Samsung SM-G950F Galaxy S8,Google search: Top,Broad match,1.0,1.0,,2.0,7.0,1.0,x-small,medium,True
13369,2020-05-24 18:14:00,farmacia em olinda,Recife,360x640,Chrome,Android,Samsung SM-J500M Galaxy J5,Google search: Top,Broad match,1.0,1.0,,2.0,9.0,1.0,x-small,very short,True
13370,2020-05-24 18:38:00,preço do colirio tartarato de brimonidina,Olinda,360x640,Chrome,Android,Samsung SM-J710MN Galaxy J7 (2016),Google search: Other,Broad match,1.0,,,4.0,199.0,,x-small,medium,False
13371,2020-05-24 18:54:00,farmácia de jardim atlântico aqui entrega do nice,Olinda,320x569,Chrome,Android,Lenovo Moto G (5S),Google search: Top,Broad match,1.0,1.0,0.12,4.0,31.0,1.0,x-small,long,True
13372,2020-05-24 18:59:00,remedio seloken de 100ml,Olinda,412x846,Chrome,Android,Samsung SM-G9650 Galaxy S9+,Search partners: Top,Broad match,1.0,1.0,,3.0,13.0,1.0,x-small,short,False
13373,2020-05-24 19:03:00,preço do colirio tartarato de brimonidina,Olinda,360x640,Chrome,Android,Samsung SM-J710MN Galaxy J7 (2016),Google search: Other,Broad match,1.0,1.0,0.13,1.0,288.2,1.0,x-small,medium,False
13374,2020-05-24 19:06:00,remedio seloken de 100ml,Olinda,412x846,Chrome,Android,Samsung SM-G9650 Galaxy S9+,Search partners: Top,Broad match,1.0,,0.18,6.0,265.0,,x-small,short,False
13375,2020-05-24 19:38:00,farmacia independente,Olinda,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Top,Exact match,,1.0,0.13,4.0,123.0,,x-small,short,True
13376,2020-05-24 19:49:00,farmácias em olinda a domicilio,Recife,320x568,Chrome,iOS,Apple iPhone,Google search: Top,Broad match,1.0,1.0,0.12,2.0,6.0,1.0,x-small,short,True
13377,2020-05-24 19:50:00,farmácias delivery em olinda,Recife,320x568,Chrome,iOS,Apple iPhone,Google search: Top,Phrase match,1.0,1.0,0.12,2.0,5.0,1.0,x-small,short,True
13378,2020-05-24 20:20:00,farmacia entrega olinda,Olinda,393x851,Chrome,Android,Xiaomi Redmi Note 8,Google search: Top,Broad match,1.0,1.0,0.12,2.0,8.0,1.0,x-small,short,True
13379,2020-05-24 20:25:00,farmácias e drogarias em paulista,Paulista,360x760,Chrome,Android,Asus ZB634KL Zenfone Max Plus M2,Search partners: Other,Phrase match,1.0,1.0,,6.0,1005.0,1.0,x-small,short,True
13380,2020-05-24 20:29:00,farmacia pague menos telefone,Olinda,412x846,Chrome,Android,Samsung SM-J415G Galaxy J4+,Google search: Top,Phrase match,1.0,,0.2691,6.0,108.0,,x-small,short,True
13381,2020-05-25 11:08:00,farmacia santa maria olinda pe,Olinda,320x640,Chrome,Android,Motorola moto E5 play,Google search: Other,Phrase match,1.0,1.0,,4.0,207.0,1.0,x-small,short,True
13382,2020-05-25 11:50:00,farmacia do trabalhador olinda,Recife,360x640,Chrome,Android,Motorola Moto G (4) Moto G4,Google search: Other,Broad match,1.0,1.0,,3.0,85.0,1.0,x-small,short,True
13383,2020-05-25 11:54:00,drogasil,Recife,320x568,Safari,iOS,Apple iPhone,Google search: Top,Exact match,1.0,1.0,0.12,2.0,11.0,1.0,x-small,very short,False
13384,2020-05-25 12:08:00,eurofarma telefone,Olinda,375x812,Safari,iOS,Apple iPhone,Google search: Other,Broad match,1.0,1.0,0.12,2.0,6.0,1.0,x-small,very short,True
13385,2020-05-25 14:11:00,telefone de farmácias para entrega,Sao Lourenco da Mata,360x756,Chrome,Android,Motorola Moto G7 Play,Google search: Top,Broad match,1.0,1.0,0.12,3.0,47.0,1.0,x-small,medium,True
13386,2020-05-25 14:22:00,qual rede de farmacia que pega o cartao virtual,Olinda,360x640,Chrome,Android,LG F670S K10,Google search: Top,Broad match,1.0,1.0,0.12,2.0,6.0,1.0,x-small,medium,True
13387,2020-05-25 14:30:00,farmácias com delivery em olinda,Olinda,320x658,Chrome,Android,Samsung SM-J610G Galaxy J6+,Google search: Top,Broad match,1.0,1.0,0.13,2.0,17.0,1.0,x-small,short,True
13388,2020-05-25 14:47:00,farmácia pague menos olinda,Olinda,351x740,Chrome,Android,Motorola Moto G7 Power,Google search: Top,Phrase match,1.0,1.0,0.12,2.0,6.0,1.0,x-small,short,True
13389,2020-05-25 15:19:00,farmacia entrega,Olinda,360x640,Chrome,Android,Samsung SM-G570M Galaxy J5 Prime,Google search: Top,Exact match,1.0,1.0,0.15,3.0,36.0,1.0,x-small,very short,True
13390,2020-05-25 15:48:00,remedio oliestar preço,Olinda,412x892,Chrome,Android,Samsung SM-A305GT Galaxy A30,Google search: Other,Broad match,1.0,1.0,0.11,5.0,36.0,1.0,x-small,short,False
13391,2020-05-25 16:17:00,extrafarma delivery olinda,Recife,414x896,Safari,iOS,Apple iPhone,Google search: Top,Broad match,1.0,1.0,0.15,2.0,7.0,1.0,x-small,short,True
13392,2020-05-25 16:32:00,leucogen comprimido,Olinda,375x667,Safari,iOS,Apple iPhone,Google search: Other,Broad match,,1.0,0.12,2.0,12.0,,x-small,short,False
13393,2020-05-25 16:37:00,farmacia independente,Olinda,375x667,Safari,iOS,Apple iPhone,Google search: Top,Exact match,,1.0,0.15,2.0,9.0,,x-small,short,True
13394,2020-05-25 16:40:00,qual a farmácia vende varizero,Olinda,360x740,Samsung Internet,Android,Samsung SM-J410G Galaxy J4 Core,Google search: Top,Phrase match,1.0,1.0,0.12,5.0,40.0,1.0,x-small,short,True
13395,2020-05-25 18:06:00,farmacia entrega gratis,Recife,412x732,Chrome,Android,Samsung SM-G611MT Galaxy J7 Prime 2,Google search: Top,Broad match,1.0,1.0,,2.0,8.0,1.0,x-small,short,True
13396,2020-05-25 19:10:00,nebulizador em farmácia,Olinda,360x640,Chrome,Android,Motorola Moto E(4),Google search: Other,Phrase match,1.0,1.0,0.13,3.0,701.0,1.0,x-small,short,True
13397,2020-05-25 19:12:00,remédio palladia onde comprar,Paulista,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Other,Broad match,1.0,1.0,,3.0,20.0,1.0,x-small,short,False
13398,2020-05-25 19:45:00,farmácias em olinda,Recife,320x534,Chrome,Android,Samsung SM-J105B Galaxy J1 Mini,Google search: Top,Broad match,1.0,,0.26,7.0,79.0,,x-small,short,True
13399,2020-05-25 19:55:00,farmácia do povo olinda pe,Olinda,360x720,Chrome,Android,Motorola Moto e5 plus,Google search: Top,Broad match,1.0,1.0,0.13,1.0,288.2,1.0,x-small,short,True
13400,2020-05-25 20:36:00,farmacia 24 horas olinda entrega domicilio,Olinda,412x846,Chrome,Android,Samsung SM-J810M Galaxy J8,Google search: Top,Broad match,1.0,1.0,0.13,5.0,406.0,1.0,x-small,medium,True
13401,2020-05-25 20:41:00,drogaria em olinsa que faz entrega,Olinda,360x720,Chrome,Android,Motorola XT1925 Moto G6,Google search: Top,Broad match,1.0,1.0,0.15,5.0,80.0,1.0,x-small,medium,False
13402,2020-05-26 00:00:00,farmacia entrega,Olinda,360x640,Chrome,Android,Samsung SM-G570M Galaxy J5 Prime,Google search: Top,Exact match,1.0,1.0,0.27,1.0,288.2,,x-small,very short,True
13403,2020-05-26 02:29:00,farmácia pague menos olinda,Recife,351x740,Chrome,Android,Motorola Moto G7 Power,Google search: Top,Phrase match,1.0,1.0,0.27,2.0,59.0,,x-small,short,True
13404,2020-05-26 09:33:00,farmacia em olinda com entrega em domicilio,Recife,360x640,Chrome,Android,Samsung SM-J701MT Gakaxy J7 neo,Google search: Top,Broad match,1.0,1.0,0.13,7.0,1424.0,1.0,x-small,medium,True
13405,2020-05-26 11:25:00,farmacia entrega domicilio olinda,Olinda,393x851,Chrome,Android,Xiaomi Redmi Note 8,Google search: Top,Broad match,,1.0,,4.0,129.0,,x-small,short,True
13406,2020-05-26 11:41:00,unguento pomada onde comprar,Olinda,412x892,Chrome,Android,Samsung SM-A307GT Galaxy A30s,Google search: Other,Broad match,1.0,1.0,,1.0,288.2,1.0,x-small,short,False
13407,2020-05-26 11:49:00,farmacias delivery peixinhos,Recife,320x570,Chrome,Android,Alcatel 5010E PIXI 4 (5),Google search: Top,Phrase match,,1.0,0.13,3.0,118.0,,x-small,short,True
13408,2020-05-26 12:10:00,farmácia que faz entrega em olinda,Olinda,360x756,Chrome,Android,Motorola Moto G7 Play,Google search: Top,Broad match,1.0,,0.14,4.0,60.0,,x-small,medium,True
13409,2020-05-26 13:14:00,delivery de farmacia em olinda,Paulista,360x640,Chrome,Android,LG LG-M250 K10 2017,Google search: Top,Broad match,1.0,1.0,0.11,4.0,77.0,1.0,x-small,short,True
13410,2020-05-26 14:54:00,farmacia pague menos olinda,Recife,412x823,Chrome,Android,LG LM-X420 K12 Plus,Google search: Top,Phrase match,,1.0,0.12,4.0,157.0,,x-small,short,True
13411,2020-05-26 15:32:00,farmácia do trabalhador olinda,Olinda,360x640,Chrome,Android,Lenovo Moto G (5S),Google search: Top,Broad match,,1.0,0.14,3.0,79.0,,x-small,short,True
13412,2020-05-26 16:06:00,farmacias olinda,Recife,360x780,Chrome,Android,Xiaomi MI 9 SE,Google search: Top,Broad match,1.0,1.0,0.15,11.0,154.0,1.0,x-small,very short,True
13413,2020-05-26 18:07:00,qual preco cefalexina generico,Olinda,320x534,Chrome,Android,Multilaser MS40,Search partners: Top,Phrase match,1.0,1.0,,6.0,60.0,1.0,x-small,short,False
13414,2020-05-26 18:15:00,ofloxacino 400mg hansenias comprare,Olinda,360x756,Chrome,Android,Motorola Moto G7 Play,Google search: Other,Broad match,1.0,1.0,,6.0,49.0,1.0,x-small,medium,False
13415,2020-05-26 18:20:00,quanto custa cefalexina,Olinda,320x534,Chrome,Android,Multilaser MS40,Search partners: Top,Broad match,1.0,1.0,,11.0,327.0,1.0,x-small,short,False
13416,2020-05-26 18:53:00,farmácia do trabalhador olinda,Olinda,360x640,Chrome,Android,Lenovo Moto G (5S),Google search: Top,Broad match,,1.0,0.14,1.0,288.2,,x-small,short,True
13417,2020-05-26 19:06:00,foxis 200mg preço,Olinda,360x740,Chrome,Android,Samsung SM-J600GT Galaxy On6,Google search: Other,Broad match,1.0,1.0,,2.0,10.0,1.0,x-small,very short,False
13418,2020-05-26 19:17:00,remédio para sarna,Paulista,320x569,Chrome,Android,Samsung SM-J400M Galaxy J4,Search partners: Top,Phrase match,1.0,1.0,,1.0,288.2,1.0,x-small,very short,False
13419,2020-05-26 19:31:00,pomada postec generico valor,Recife,360x640,Chrome,Android,LG X410.F K30,Google search: Other,Broad match,1.0,1.0,,3.0,15.0,1.0,x-small,short,False
13420,2020-05-26 20:44:00,site da farmácia independente,Paulista,412x846,Chrome,Android,Samsung SM-J810M Galaxy J8,Google search: Top,Broad match,1.0,1.0,0.12,1.0,288.2,1.0,x-small,short,True
